id_case,id_biter,x_coord,y_coord,owned,date_symptoms,days_uncertain
2992,0,675115.917139836,9796823.98271631,TRUE,2007-09-13,0
2993,2992,675714.373088068,9795590.61644412,TRUE,2007-11-22,0
2998,0,669571.01980214,9795189.57521715,FALSE,2007-06-15,7
2999,2998,669428.868376547,9794405.69833242,TRUE,2007-06-25,7
3,1,690636.231190421,9797981.6699509,TRUE,2003-06-10,0
3000,2998,669609.902121024,9794822.14671462,TRUE,2007-06-25,7
3001,0,682720.937636284,9798322.77308178,FALSE,2007-10-05,7
3002,3001,682389.228381285,9798482.52942513,TRUE,2007-10-08,7
3004,3005,683977.60785298,9811148.6175927,TRUE,2007-07-15,7
3005,0,685166.190943416,9811023.66399212,FALSE,2007-07-02,0
3006,0,690928.327825765,9812149.56236142,FALSE,2006-08-08,0
3010,0,686563.183576631,9810727.67330788,FALSE,2006-06-05,7
3021,0,688975.913414418,9816065.38066698,FALSE,2006-08-26,0
3030,0,689745.712648,9812306.93977943,TRUE,2004-09-05,7
3032,0,678334.96224735,9797473.55976802,FALSE,2007-01-06,0
3034,0,675364.23681025,9797069.69145668,FALSE,2007-09-25,7
3037,0,672644.37584166,9794497.58561814,FALSE,2006-09-15,28
3038,3037,670830.727259182,9793743.3531704,TRUE,2006-09-15,28
3042,0,682762.27784365,9819411.46691979,TRUE,2006-07-28,0
3043,0,684369.492672682,9820292.12222711,FALSE,2003-08-27,0
3048,0,680130.583821861,9812756.5898579,TRUE,2007-02-01,0
3049,0,702553.481995986,9799446.26545804,TRUE,2006-02-26,0
3068,0,678948.474805149,9798201.06843741,TRUE,2007-12-19,0
3072,0,657412.818307552,9789762.42716969,FALSE,2007-07-05,7
3073,3072,657450.146690506,9791455.26286527,TRUE,2007-07-15,7
3075,3073,660433.456364303,9789914.00142213,TRUE,2007-08-05,7
3077,3075,658956.469081233,9791454.18571594,TRUE,2007-09-05,7
3078,3075,660329.845368993,9790180.59271552,TRUE,2007-09-05,7
3079,3078,660096.054435478,9791671.07823019,TRUE,2007-09-15,7
3087,0,684846.620843403,9815162.93377865,FALSE,2007-06-04,0
3089,0,667385.150081101,9784593.65790134,TRUE,2007-08-25,0
3091,3070,669278.460991836,9789748.34215085,TRUE,2007-11-25,7
3093,3116,668671.934505971,9796208.90525333,TRUE,2007-12-27,0
31,0,673615.330298694,9790831.91450975,TRUE,2003-05-29,0
3114,3093,668498.921828391,9796138.47789984,TRUE,2008-01-18,0
3115,3093,668190.029520588,9795298.56920219,TRUE,2008-01-18,0
3120,0,682002.73034345,9808042.59982907,FALSE,2007-06-23,0
3128,3120,682923.298872425,9808419.3790125,TRUE,2007-07-15,7
3129,0,680952.018034787,9807268.38546308,FALSE,2007-07-13,0
3135,0,678601.898891661,9808265.9970451,FALSE,2006-06-30,28
3136,0,668916.610310111,9804508.22030645,TRUE,2007-03-05,7
3138,2837,675678.678736856,9805961.08731059,TRUE,2007-05-25,7
3139,0,676688.116406497,9804697.07297561,FALSE,2007-04-25,7
3149,0,680230.235651631,9810569.24279877,FALSE,2007-11-12,0
3159,0,679744.992215407,9810558.08011759,FALSE,2007-03-15,28
3160,3159,680951.504049112,9809395.51474563,TRUE,2007-05-15,28
3161,3159,680923.238146805,9809760.34916741,TRUE,2007-05-15,28
3162,3159,680008.40666819,9810921.9703217,TRUE,2007-05-15,28
317,241,671947.728360413,9785354.22517662,TRUE,2003-12-08,0
3178,0,642813.903330255,9797679.48763054,TRUE,2007-02-15,28
3179,0,643968.577842618,9799969.02211004,FALSE,2004-04-10,0
3180,3181,645600.385630863,9797536.34284507,TRUE,2006-01-13,0
3181,0,643985.056083078,9798747.35977711,FALSE,2006-01-08,0
3182,0,644859.673667127,9798318.57782719,TRUE,2007-04-11,0
3183,0,647241.327448586,9801259.50329558,TRUE,2006-03-05,7
3184,3185,646549.625264639,9798654.40542713,TRUE,2005-11-18,0
3185,0,646295.289446758,9799452.89366455,TRUE,2005-10-19,0
3186,3187,682140.729367674,9817295.80226343,TRUE,2004-07-25,7
3187,0,681346.159006648,9816296.00225576,TRUE,2004-07-20,0
3188,0,678430.301080728,9812113.96722397,FALSE,2007-07-13,0
3191,3190,669032.837913804,9812813.29791012,TRUE,2007-07-25,7
3192,0,670207.134685663,9813957.01494442,TRUE,2005-12-15,28
3197,0,668302.853738027,9806702.07003538,TRUE,2006-11-25,7
3198,0,676542.924704556,9806941.63477302,TRUE,2007-02-25,7
3209,3210,680373.37578731,9817053.49512951,TRUE,2007-07-28,0
3210,0,679907.465932335,9817108.68304869,TRUE,2007-07-25,7
3211,0,678690.12992123,9815718.36952466,FALSE,2007-12-05,7
3217,2639,678539.188302819,9817012.90388405,TRUE,2007-01-25,7
3218,2639,679633.004246976,9816175.69711665,TRUE,2007-01-25,7
3219,2639,679614.98884321,9816924.00926864,TRUE,2007-01-25,7
3220,2639,679095.341874983,9817378.10955756,TRUE,2007-01-25,7
3224,2928,675257.339932857,9808881.62864204,TRUE,2008-01-05,7
3225,2928,673986.942615261,9808838.78125967,TRUE,2007-07-05,7
3226,2928,674180.301112009,9808533.36023827,TRUE,2007-07-05,7
3227,2928,675540.338888512,9808468.50182777,TRUE,2007-07-05,7
3228,2928,675316.502312452,9809867.09647583,TRUE,2007-07-05,7
323,317,671462.48844357,9784819.27024079,TRUE,2003-12-15,0
3231,0,676836.881416543,9810277.88890818,FALSE,2007-11-25,7
3232,0,678517.973718663,9814153.43131834,FALSE,2008-01-23,0
3234,0,679533.491864808,9813014.5633281,FALSE,2007-09-05,7
3235,3234,678865.240926861,9814514.83440211,TRUE,2007-09-25,7
3236,0,682582.836293398,9803412.09391417,TRUE,2004-12-01,0
3238,2837,674123.092515804,9805554.39452606,TRUE,2007-05-25,7
3239,2837,674095.961070564,9805288.09537099,TRUE,2007-05-25,7
3240,0,673775.077800715,9805565.55135044,TRUE,2006-09-24,0
3241,0,673770.656230929,9805056.06000082,FALSE,2003-05-15,28
3242,0,671252.510707342,9804464.10119883,TRUE,2008-01-19,0
3243,0,661857.995660764,9814986.28465116,TRUE,2003-05-15,28
3247,3246,661286.659143224,9813535.41385814,TRUE,2007-02-25,7
3253,0,695409.815927511,9804197.34812891,TRUE,2007-04-10,0
3255,0,643541.954106089,9799655.59598045,FALSE,2005-09-25,7
33,0,668327.242833077,9797193.70869312,TRUE,2003-06-20,0
333,0,674148.472691741,9810539.57940333,FALSE,2003-09-05,7
336,0,674943.434613186,9808732.31663274,FALSE,2003-08-15,7
337,0,674563.272629369,9813723.13999273,TRUE,2003-12-08,0
338,0,674579.634614329,9813466.49949212,TRUE,2003-09-15,7
339,338,673648.540773934,9813453.23102601,TRUE,2003-09-25,7
342,0,674317.878901147,9813645.89022629,TRUE,2003-11-05,7
343,0,673211.389844475,9814562.75517474,TRUE,2003-11-25,0
3449,0,661928.919191825,9814223.61007659,FALSE,2007-01-01,0
3450,3449,661191.414942386,9813454.32787342,TRUE,2007-02-05,7
3451,3449,661708.913546408,9813891.03972633,TRUE,2007-02-05,7
3452,3197,668117.765140986,9806822.96055916,TRUE,2006-12-05,7
3453,3197,668590.43910707,9807901.17328556,TRUE,2006-12-05,7
3454,3197,667484.852311468,9808114.61777554,TRUE,2006-12-05,7
3455,3197,668062.966802178,9808184.10497024,TRUE,2006-12-05,7
3456,3197,668350.48111018,9807059.10820054,TRUE,2006-12-05,7
3458,0,670039.214434974,9805992.97378761,TRUE,2006-12-15,7
3459,0,669709.105430111,9807145.98043859,TRUE,2006-12-15,7
3460,3242,671401.900205647,9805017.94758076,TRUE,2008-01-25,7
3461,0,677711.210149877,9815815.52714646,FALSE,2006-04-05,7
3462,0,676617.36069754,9816681.07702695,FALSE,2006-04-05,7
3463,0,675047.371174947,9803337.4364565,TRUE,2003-12-25,7
3465,0,677040.257912267,9803366.59613752,FALSE,2007-03-25,7
3466,3465,677067.911584534,9804272.03745057,TRUE,2007-04-05,7
3469,0,676394.062879851,9803701.25169062,TRUE,2006-08-24,0
347,348,674399.476721294,9813605.12238949,TRUE,2003-11-05,7
3470,0,676356.77346809,9803600.57832475,TRUE,2005-12-15,28
3471,0,676013.386996139,9801878.9164879,FALSE,2005-12-25,7
3472,0,675851.144628128,9800474.33016769,FALSE,2006-05-02,0
3473,0,681392.785912756,9801712.24480788,FALSE,2007-10-20,0
3474,0,680800.895229126,9802480.37346831,TRUE,2007-08-05,7
3475,0,657485.579028461,9830327.69386869,TRUE,2007-03-08,0
3476,3475,659987.040421322,9829313.72270022,TRUE,2007-10-08,0
3477,0,661504.564971714,9830173.90090301,TRUE,2007-08-24,0
348,0,674497.233134106,9813478.73367996,FALSE,2003-10-25,7
3480,0,651891.44243265,9824514.71579596,TRUE,2008-02-09,0
3481,0,653026.786335754,9824519.04387003,FALSE,2008-01-05,7
3485,3488,648888.624947358,9823977.24684439,TRUE,2006-12-24,0
3486,3485,648628.255229513,9824899.22738073,TRUE,2006-12-30,0
3487,3485,648112.367307837,9824414.75010893,TRUE,2006-12-30,0
3488,3489,647638.960333847,9823292.94112995,TRUE,2006-12-15,7
3489,3490,649147.37094301,9823936.73892858,TRUE,2006-12-15,7
349,347,673564.499973197,9813097.13635429,TRUE,2003-11-25,7
3490,0,648347.563208689,9824975.47199417,FALSE,2006-12-05,7
3494,0,640962.67983721,9823191.48340692,TRUE,2006-07-01,0
3495,0,639589.834498033,9820893.47319907,TRUE,2005-08-25,0
3496,0,640684.47733865,9822118.22154283,TRUE,2004-12-13,0
3497,0,641544.527568634,9821825.758255,FALSE,2005-06-10,0
3498,0,642276.92290966,9822796.62480055,FALSE,2003-01-27,0
3499,0,646434.833381265,9813882.46963546,FALSE,2004-08-09,0
35,0,691088.504799985,9803397.6465791,TRUE,2003-03-12,0
3500,0,652340.402900647,9777345.30339375,FALSE,2007-06-25,0
3501,0,649429.842729048,9778707.16770759,FALSE,2007-08-09,0
3503,0,654745.452704961,9781954.84598938,TRUE,2006-04-03,0
3504,0,657064.051463501,9775678.65033954,FALSE,2006-06-02,0
3505,0,668028.067635493,9780923.65302753,FALSE,2007-07-27,0
3506,0,672703.363977665,9818038.85786815,FALSE,2007-08-23,0
3507,3506,673793.122359378,9818357.5266313,TRUE,2007-08-25,7
3508,0,672826.996606927,9809266.06070344,TRUE,2007-08-23,0
351,0,663018.037139415,9770928.1701362,FALSE,2003-09-23,0
3515,3508,673198.412519847,9810266.15608061,TRUE,2007-08-25,7
3516,3508,672221.677288755,9811098.08429678,TRUE,2007-09-25,7
352,354,679822.409279591,9806181.25721522,TRUE,2003-12-12,0
3523,3524,673790.618610892,9811040.272035,TRUE,2008-02-15,28
3524,3508,671961.966338059,9810756.43836519,TRUE,2007-09-25,7
3526,3508,673615.789607669,9809654.63234996,TRUE,2007-09-16,0
3527,3508,674246.007307934,9809770.87584463,TRUE,2007-10-06,0
3528,3508,673958.387282713,9810196.04753609,TRUE,2008-02-29,0
3529,3527,674288.521784394,9810736.91768292,TRUE,2007-10-09,0
353,354,681693.983661889,9805717.40575823,TRUE,2003-12-12,0
3530,3508,672368.593947962,9809579.35699574,TRUE,2007-09-15,7
3531,3508,673671.283926349,9810170.69562277,TRUE,2007-11-28,0
3532,3508,672895.017832878,9810151.61033323,TRUE,2007-11-25,7
3534,0,671818.200932671,9816963.00039686,FALSE,2004-11-22,0
3536,0,672359.685600239,9817158.79847362,FALSE,2007-11-05,7
3537,3536,672784.859317324,9816747.34635159,TRUE,2007-12-25,7
3539,3541,675044.454115486,9817819.35734064,TRUE,2008-03-05,0
354,0,681587.205187364,9805571.79015445,FALSE,2003-11-28,0
3541,3542,673542.177722287,9814892.33407606,TRUE,2008-02-21,0
3547,0,673810.803440955,9810725.56727197,FALSE,2007-04-15,7
3548,3547,675005.957677119,9810207.76350846,TRUE,2007-04-25,7
3550,3508,673030.63314401,9810632.53630634,TRUE,2007-09-05,7
3551,3508,672962.357798055,9811071.24167244,TRUE,2007-09-25,7
3552,0,673063.913040326,9809995.32736544,FALSE,2008-03-15,28
3553,0,667828.00868334,9779897.53933264,TRUE,2005-05-24,0
3558,0,687599.606152503,9814454.57459313,TRUE,2007-08-05,7
3559,0,697813.530373781,9804528.39838795,FALSE,2008-01-16,0
356,0,670009.925917785,9830725.88769911,FALSE,2003-11-30,0
3563,0,697752.635948191,9804584.78046424,FALSE,2008-03-05,0
357,0,669403.82122285,9831508.58421096,FALSE,2002-04-15,28
3571,0,702151.880014025,9796714.4561789,TRUE,2006-11-10,0
3573,0,670239.581004052,9796932.55423714,FALSE,2008-01-03,0
3574,3573,669902.871030184,9796233.77713288,TRUE,2008-01-15,7
3575,0,668488.694882242,9797618.71849903,FALSE,2008-03-09,0
358,1298,667647.762351703,9831239.03469876,TRUE,2003-11-10,0
3589,1556,663628.798354313,9799264.58190331,TRUE,2003-12-25,7
3590,0,677224.828697542,9811118.71309177,TRUE,2007-06-25,7
3591,3590,674498.503852149,9809350.6549028,TRUE,2007-07-05,7
3598,3508,672171.990277679,9810758.30602037,TRUE,2007-08-25,7
36,0,686586.024775593,9800277.36922825,TRUE,2003-06-29,0
360,361,666337.531915332,9829326.35873394,TRUE,2003-11-12,0
3603,0,676567.277479464,9805911.58415782,FALSE,2008-04-26,0
361,0,665177.954350064,9830198.31769007,FALSE,2003-10-15,28
3622,3623,678956.012106178,9808436.60366372,TRUE,2008-08-27,0
3623,3624,678068.448123965,9807980.1099028,TRUE,2008-04-05,0
365,366,663878.515578654,9831765.76719925,TRUE,2003-12-07,0
366,0,664110.294272039,9832000.32378993,FALSE,2003-10-15,7
367,0,662405.029202108,9831346.44133229,FALSE,2003-08-25,7
3679,0,676992.422092834,9808843.95192802,TRUE,2008-05-07,0
3685,0,695893.171225406,9802067.55049366,FALSE,2008-07-12,0
3686,0,697627.940324664,9804870.18267158,FALSE,2008-04-09,0
3688,0,697113.871366358,9805418.65799076,FALSE,2008-03-26,0
369,0,661510.156726701,9829287.39250716,TRUE,2003-10-22,0
3692,0,698015.975518449,9804755.91622461,FALSE,2008-05-29,0
370,0,644128.467142031,9811239.75576859,TRUE,2003-12-03,0
3703,0,680823.331972206,9798182.00364096,FALSE,2008-07-11,0
371,372,647428.777117051,9808138.02006283,TRUE,2003-11-15,7
3715,0,686459.955280352,9760902.52056159,FALSE,2009-02-15,0
3716,0,688111.551134612,9762325.38177834,TRUE,2009-01-09,0
372,0,648293.524551906,9807092.40056762,FALSE,2003-05-15,7
3722,3780,700098.01016541,9793149.92176725,TRUE,2008-07-31,0
3726,0,699751.925367534,9794260.51410901,TRUE,2008-11-15,0
3728,0,699441.891002455,9793949.37433091,FALSE,2008-12-15,28
3733,3988,686227.912928367,9796910.69762196,TRUE,2009-02-07,0
3740,0,696986.744683141,9790649.60340014,FALSE,2009-04-02,0
3742,0,696972.197970451,9794836.22222028,FALSE,2008-08-02,0
3743,0,696239.261728787,9794239.47893509,FALSE,2008-08-02,0
3750,0,673808.956551531,9793665.08567825,FALSE,2008-12-04,28
3756,0,697638.158805469,9789267.66605214,TRUE,2008-07-21,0
3780,0,700315.110817345,9793808.92035675,TRUE,2008-06-20,7
3787,3783,685805.723115685,9817171.95158132,TRUE,2008-08-04,0
3789,0,649127.732054628,9816712.91890692,FALSE,2006-10-25,7
3790,0,667284.181321816,9830828.8893902,FALSE,2008-03-15,28
3791,0,670479.929275286,9793444.58320433,FALSE,2008-08-17,0
3793,0,665835.174146499,9792317.25954922,TRUE,2008-06-03,0
3796,0,649514.588237234,9813943.02775051,FALSE,2008-07-24,0
3797,0,648542.332647328,9813366.35819023,FALSE,2006-11-19,0
3799,0,657149.802261284,9804358.72669061,TRUE,2008-08-02,0
380,0,655131.706010187,9811094.20294983,TRUE,2003-11-15,7
3801,0,656329.105677243,9804031.41110327,FALSE,2004-11-11,0
3803,0,676800.937029745,9807894.24691004,FALSE,2008-05-05,7
3806,0,701392.665724156,9793986.16827452,TRUE,2008-09-04,0
381,380,653548.343415009,9811021.96791226,TRUE,2003-11-25,7
3822,0,665267.621362808,9793670.60825881,TRUE,2008-02-14,0
3825,0,681904.34831213,9804638.76467956,FALSE,2008-03-12,0
3826,0,645540.327212247,9780996.02863462,TRUE,2005-11-09,0
3827,0,649032.714547332,9778764.40432233,TRUE,2007-05-23,0
3828,3782,702029.577465834,9795094.59657867,TRUE,2008-09-28,0
3829,0,680894.98654017,9796062.86151597,TRUE,2008-05-15,0
3830,3829,679438.602691551,9795893.13786243,TRUE,2008-05-25,7
3833,0,691837.501587866,9790972.30611698,FALSE,2008-09-16,0
384,380,654061.252255095,9810308.12563764,TRUE,2003-11-25,7
3842,0,687858.195742965,9762423.49067729,TRUE,2008-12-04,0
385,380,653780.536309453,9811537.41228457,TRUE,2003-11-25,7
3851,0,667840.298721733,9778429.40876007,TRUE,2005-09-12,0
3852,0,697990.499367011,9804273.21145168,FALSE,2008-11-23,0
3856,3857,694648.399922914,9796489.93114307,TRUE,2008-11-13,0
3858,3857,695553.460173002,9796337.64463858,TRUE,2008-11-28,0
3862,3857,694164.663829634,9798327.33483489,TRUE,2008-11-14,0
3863,3857,693891.887903892,9798167.56302795,TRUE,2008-11-05,7
3877,0,676645.384978976,9796095.12195556,TRUE,2008-11-25,0
388,380,652167.324836564,9812370.67921091,TRUE,2003-12-15,28
3884,3885,662220.236575633,9799682.06627865,TRUE,2008-12-11,0
3885,0,663461.33666447,9798169.06547139,FALSE,2008-11-09,0
3890,3891,662434.15956446,9796870.07975344,TRUE,2008-04-15,7
3891,0,663355.940502277,9797620.80897902,FALSE,2008-04-05,7
3892,0,662489.777168899,9796826.52325994,FALSE,2008-12-30,0
39,0,684169.82765212,9794091.86305312,FALSE,2003-05-15,0
3900,0,697917.210863406,9797326.02858821,FALSE,2007-03-29,0
3905,0,694435.525248134,9794833.60112272,FALSE,2008-04-03,0
3906,0,692243.313609648,9797409.66909867,FALSE,2006-05-16,0
3907,0,704223.739756004,9798507.20752528,FALSE,2008-10-15,28
3908,3842,688281.636732492,9761820.94262958,TRUE,2009-01-09,0
3909,3842,687426.137631989,9761980.66525783,TRUE,2009-01-03,0
3919,0,682696.574204635,9816695.9645222,FALSE,2008-09-08,0
3926,0,688418.759469015,9814611.28797854,TRUE,2008-08-15,28
3927,0,692157.523680302,9811116.41169737,TRUE,2008-12-03,0
3928,0,690681.481926526,9811505.63880081,TRUE,2008-12-03,0
3932,3623,679882.910236336,9807090.14906454,TRUE,2008-08-13,0
3933,3932,679357.950583186,9808694.56333992,TRUE,2008-09-05,0
3934,0,667140.470514038,9808248.83758708,FALSE,2005-05-15,28
394,0,655951.735541964,9804717.49251384,FALSE,2003-12-08,0
3940,0,665542.270443595,9809324.62290798,FALSE,2005-07-25,7
3943,0,661984.663698016,9809430.05695915,FALSE,2005-06-15,7
3944,3943,661703.231954141,9809271.40144281,TRUE,2005-06-25,7
3948,0,661877.35695698,9813691.73162531,FALSE,2006-06-15,7
395,0,658387.748989197,9803664.30303313,FALSE,2003-10-10,0
3951,0,686876.845938852,9761085.53641199,FALSE,2009-01-16,0
3964,0,695747.938223826,9801614.75355789,FALSE,2009-03-05,0
3968,0,690652.11270993,9794748.80328678,FALSE,2009-01-14,0
3969,0,689796.131311197,9817616.83493293,FALSE,2005-11-05,7
3973,0,689002.504988904,9818274.90122915,TRUE,2009-05-08,0
3976,0,689575.378335637,9816517.52653399,FALSE,2009-03-04,0
3977,3976,689148.893542678,9815622.05483817,TRUE,2009-03-08,0
3978,3976,690556.595514987,9815788.48621991,TRUE,2009-03-07,0
3994,0,698893.057263272,9804320.6810752,FALSE,2009-04-14,0
3997,0,695717.762872832,9790032.51205578,TRUE,2009-07-08,0
3998,0,695364.59051237,9801955.67363629,FALSE,2009-07-23,0
4,1,691343.41416451,9797841.36150884,TRUE,2003-06-02,0
400,401,658102.048240109,9804274.45401369,TRUE,2003-08-30,0
4000,0,696009.334151685,9802610.81754174,TRUE,2009-08-11,0
4007,0,696474.008182776,9802478.10669464,FALSE,2009-08-30,0
4008,0,696105.532863984,9801895.46843721,FALSE,2009-09-04,0
4009,0,698442.226271267,9806738.14773481,FALSE,2009-10-25,0
401,0,657232.264806161,9803850.6989491,TRUE,2003-08-15,28
4010,0,665467.537663697,9777064.68283169,TRUE,2009-09-12,0
4018,4017,684202.167698698,9805391.32782056,TRUE,2008-05-25,7
4022,0,688852.593283405,9799736.68922295,FALSE,2009-07-21,0
4023,0,692314.545979221,9800105.52495894,FALSE,2009-06-19,0
4026,0,679463.872361088,9805422.76057122,FALSE,2009-04-21,0
4031,4030,666470.043740804,9819122.01640988,TRUE,2007-11-25,7
4033,4030,666772.935309481,9820899.71324615,TRUE,2007-11-25,7
4034,4030,666116.867963724,9820825.73358155,TRUE,2007-11-25,7
4040,0,669846.746730854,9819852.95186865,TRUE,2008-05-15,0
4043,0,667535.978330768,9819635.99835291,FALSE,2005-06-05,7
4045,4043,667998.250234305,9819827.0525526,TRUE,2005-06-25,7
4046,4045,668454.669535332,9819228.30186051,TRUE,2005-06-25,7
4047,4045,669064.223148035,9820311.23852655,TRUE,2005-07-05,7
4049,0,667705.575967435,9818911.59078835,FALSE,2006-06-15,28
4054,4055,669736.887049954,9819927.00205427,TRUE,2007-01-15,28
4055,0,669273.261782743,9819719.23910681,FALSE,2007-01-15,28
4057,0,668496.747242782,9820206.93215582,FALSE,2007-03-15,28
4058,4045,668595.77150567,9819293.16223471,TRUE,2005-07-05,7
4064,0,663166.865655465,9827994.53947661,FALSE,2009-04-15,7
4066,4064,660323.152005199,9827125.29277832,TRUE,2009-05-15,7
4067,4064,660629.534851751,9827826.72918851,TRUE,2009-05-15,7
4068,0,650982.94663212,9822298.27069908,TRUE,2006-02-25,7
4069,0,662388.256589748,9826455.33840027,FALSE,2009-08-06,0
4070,0,685224.774463684,9792938.84936338,FALSE,2003-11-14,0
4071,4047,669322.018487982,9820552.74161341,TRUE,2005-07-25,7
4072,4047,669060.268370106,9819648.19821592,TRUE,2005-07-25,7
4073,0,669680.901758235,9820312.41454694,FALSE,2007-04-15,7
4080,4079,668232.587032254,9819148.00653042,TRUE,2007-10-25,7
4081,4079,668546.81205866,9818940.37978951,TRUE,2007-10-25,7
4082,4079,669454.249208095,9819099.31050701,TRUE,2007-10-25,7
4084,0,661232.239138288,9813860.62942541,TRUE,2004-06-08,0
4085,4086,668365.231098766,9809167.63251459,TRUE,2009-02-11,0
4086,0,666919.660501806,9809380.77992943,TRUE,2009-01-25,7
4088,0,652033.642764216,9819803.54437427,TRUE,2003-09-15,28
4089,0,674101.788534495,9799577.7274687,FALSE,2005-08-15,28
4090,4091,674226.785848257,9799937.47135577,TRUE,2006-09-15,28
4091,0,674309.171586172,9800452.17108819,FALSE,2006-08-15,28
4092,4093,682859.032795561,9802651.82098572,TRUE,2008-12-15,7
4093,0,683097.850549851,9803894.34429694,TRUE,2008-11-25,7
4096,0,684198.845699948,9804212.46978634,TRUE,2008-12-05,7
4097,0,683508.571827871,9803661.75958819,TRUE,2004-10-15,28
41,0,682462.974882068,9795419.96260884,FALSE,2003-04-21,0
4104,0,674916.734313864,9806093.06683033,FALSE,2009-01-08,0
4106,0,677353.213918162,9804735.32105767,FALSE,2009-01-20,0
4117,4118,668023.580532871,9830416.70314657,TRUE,2009-11-17,0
4120,4121,663330.32375744,9830078.73581765,TRUE,2009-11-03,0
4121,0,662795.684039895,9830348.59808996,FALSE,2009-10-05,7
4125,0,650481.975377916,9779143.77925185,FALSE,2010-02-02,0
4127,0,650541.412192063,9780651.47125752,TRUE,2009-10-17,0
4128,0,649558.17817881,9780050.9074707,FALSE,2007-02-07,0
4130,0,639977.352760519,9809223.26847586,FALSE,2009-12-22,0
4139,0,639877.646274706,9810680.43031823,FALSE,2009-11-25,7
4142,0,644184.70752155,9822538.317815,FALSE,2009-12-15,28
4143,0,652706.173097307,9818669.11034512,FALSE,2010-01-27,0
4145,4147,651817.882574119,9825128.56682644,TRUE,2009-12-19,0
4148,0,651879.493479186,9818966.37910805,TRUE,2010-01-26,0
4151,0,698995.338697328,9804229.22456911,FALSE,2010-01-30,0
4156,0,652407.709014154,9825607.58385425,FALSE,2010-04-05,7
4158,0,677127.221160048,9789133.4322534,FALSE,2006-09-12,0
4161,4159,651433.953428001,9825807.22911983,TRUE,2010-04-05,7
4163,4159,652014.40370647,9825762.7547777,TRUE,2010-04-05,7
4167,0,649949.304358843,9819467.68982665,TRUE,2009-11-17,0
4168,0,649753.612598073,9818817.94333188,TRUE,2009-11-15,28
4169,0,642242.829922142,9820749.89735718,FALSE,2009-05-15,7
4170,0,643668.414571602,9823462.57458696,TRUE,2010-02-22,0
4173,0,643494.799434241,9819347.53008578,FALSE,2009-11-05,7
4176,0,666978.110582715,9830035.06501682,FALSE,2010-04-03,0
4177,0,663252.023557224,9826914.19598544,FALSE,2010-04-03,0
4185,0,661381.530700166,9818165.86387302,FALSE,2010-05-20,0
4186,0,676426.647813625,9806101.91704099,FALSE,2009-06-15,7
4190,0,675578.558936881,9802821.3834695,TRUE,2008-12-15,28
4191,4190,675559.255786611,9802570.79750385,TRUE,2008-12-15,28
4195,0,675805.907953291,9804049.4192996,FALSE,2009-05-15,0
4196,0,675429.901024005,9805096.98620748,FALSE,2006-02-14,0
4197,0,688796.194679825,9814499.07083426,FALSE,2010-03-19,0
42,0,678853.624606527,9807734.41065402,FALSE,2003-05-02,0
4201,4202,677446.461949831,9802348.78097636,TRUE,2007-04-07,7
4202,0,673915.066436951,9803822.62157739,TRUE,2007-04-05,7
4209,0,668586.536563217,9814661.21729995,TRUE,2006-06-15,28
4211,0,670997.836569569,9812680.26104686,TRUE,2008-06-15,7
4212,0,666056.947255001,9815654.21977256,TRUE,2007-04-15,28
4213,0,667993.69036102,9810449.81280493,TRUE,2008-01-15,28
4214,0,661093.180310015,9813511.93304369,FALSE,2010-05-03,0
4221,0,664541.886273491,9814570.93616268,FALSE,2008-05-15,28
4223,4225,666111.137679579,9814012.3747846,TRUE,2009-11-15,28
4224,4225,666685.846064972,9813091.78354246,TRUE,2009-11-15,28
4225,4231,666591.906040827,9812599.86070538,TRUE,2009-10-15,28
4226,4231,666065.601612362,9813517.25231199,TRUE,2009-10-15,28
4227,4231,666479.720548181,9812635.11674287,TRUE,2009-10-15,28
4228,4231,666160.106036267,9813338.2051987,TRUE,2009-10-15,28
4229,4231,665587.877645078,9813961.15001239,TRUE,2009-10-15,28
4230,4231,667377.302573914,9813648.41051953,TRUE,2009-10-15,28
4231,0,666678.96287621,9812354.74539754,FALSE,2009-09-12,7
4233,4231,667232.918512883,9814580.58135581,TRUE,2009-10-18,14
4237,0,662440.082739622,9807294.75054749,TRUE,2009-01-25,7
4238,4237,662417.468086449,9807276.40823836,TRUE,2009-02-15,7
4239,4238,662225.848856946,9805392.13541338,TRUE,2009-02-15,7
4240,4238,662904.547269555,9806626.0585217,TRUE,2009-02-15,7
4241,4239,661836.793017717,9806663.84563457,TRUE,2009-03-15,7
4242,4239,663331.807134816,9805391.43852472,TRUE,2009-03-15,7
4246,4239,663294.182208837,9805742.69743726,TRUE,2009-03-05,7
4247,4239,663244.547945058,9806733.22025517,TRUE,2009-02-25,7
4248,0,642353.073380125,9806999.03270308,FALSE,2009-07-10,0
4251,0,641998.87205668,9805376.85746739,FALSE,2010-03-25,7
4256,0,645142.488622259,9801599.75213087,TRUE,2009-07-22,0
4259,0,639844.281001532,9801595.09282994,FALSE,2010-04-25,7
4261,4259,640032.950388055,9801172.18976105,TRUE,2010-05-15,7
4262,4259,638754.671322434,9801678.47464243,TRUE,2010-05-15,7
4263,0,639395.614246588,9802293.37477333,FALSE,2010-05-15,28
4264,4263,638291.523089848,9803240.44557077,TRUE,2010-05-15,28
4266,4263,639011.053116087,9803758.8050109,TRUE,2010-05-15,28
